candidate_id,job_id,role,location,source,stage,stage_entered_at,diversity_flag
1483,1018,SWE II,New York,Agency,Phone Screen,2024-08-30,0
1484,1018,PM,Austin,Agency,Applied,2024-07-01,1
1485,1018,SWE I,Menlo Park,LinkedIn,Applied,2024-08-01,0
1486,1018,Designer,Remote,LinkedIn,Applied,2024-06-14,1
1486,1018,Designer,Remote,LinkedIn,Phone Screen,2024-06-19,1
1487,1018,PM,Menlo Park,Campus,Applied,2024-06-17,1
1487,1018,PM,Menlo Park,Campus,Phone Screen,2024-06-20,1
1487,1018,PM,Menlo Park,Campus,Hiring Manager,2024-07-01,1
1487,1018,PM,Menlo Park,Campus,Onsite,2024-06-26,0
1487,1018,PM,Menlo Park,Campus,Offer,2024-06-29,1
1488,1018,Data Analyst,Austin,Campus,Applied,2024-08-10,0
1489,1018,Designer,Seattle,LinkedIn,Applied,2024-07-22,0
1490,1018,SWE II,New York,LinkedIn,Applied,2024-09-13,0
1490,1018,SWE II,New York,LinkedIn,Phone Screen,2024-09-20,1
1491,1018,PM,New York,LinkedIn,Applied,2024-08-21,0
1492,1018,SWE I,Remote,Referral,Applied,2024-08-19,1
1492,1018,SWE I,Remote,Referral,Phone Screen,2024-08-24,0
1492,1018,SWE I,Remote,Referral,Hiring Manager,2024-08-21,0
1493,1018,PM,Seattle,Campus,Applied,2024-06-27,0
1493,1018,PM,Seattle,Campus,Phone Screen,2024-07-03,1
1493,1018,PM,Seattle,Campus,Hiring Manager,2024-07-05,1
1493,1018,PM,Seattle,Campus,Onsite,2024-07-24,0
1493,1018,PM,Seattle,Campus,Offer,2024-07-25,0
1493,1018,PM,Seattle,Campus,Hired,2024-07-22,1
1494,1018,SWE I,Austin,Campus,Applied,2024-08-19,0
1494,1018,SWE I,Austin,Campus,Phone Screen,2024-08-22,1
1494,1018,SWE I,Austin,Campus,Hiring Manager,2024-08-25,1
1495,1018,SWE I,New York,Campus,Applied,2024-07-27,1
1495,1018,SWE I,New York,Campus,Phone Screen,2024-07-31,1
1495,1018,SWE I,New York,Campus,Hiring Manager,2024-07-31,0
1495,1018,SWE I,New York,Campus,Onsite,2024-08-05,0
1495,1018,SWE I,New York,Campus,Offer,2024-08-20,1
1495,1018,SWE I,New York,Campus,Hired,2024-08-01,0
1496,1018,SWE II,Menlo Park,LinkedIn,Applied,2024-06-24,1
1496,1018,SWE II,Menlo Park,LinkedIn,Phone Screen,2024-06-28,1
1496,1018,SWE II,Menlo Park,LinkedIn,Hiring Manager,2024-06-28,0
1497,1018,SWE II,Austin,LinkedIn,Applied,2024-09-03,1
1498,1018,SWE II,Menlo Park,Career Site,Applied,2024-08-21,0
1498,1018,SWE II,Menlo Park,Career Site,Phone Screen,2024-08-31,1
1499,1018,SWE II,Seattle,Career Site,Applied,2024-06-16,0
1499,1018,SWE II,Seattle,Career Site,Phone Screen,2024-06-26,1
1500,1018,SWE I,Remote,Campus,Applied,2024-06-10,0
1500,1018,SWE I,Remote,Campus,Phone Screen,2024-06-20,0
1500,1018,SWE I,Remote,Campus,Hiring Manager,2024-06-26,1
1501,1018,Designer,Seattle,Agency,Applied,2024-07-29,1
1501,1018,Designer,Seattle,Agency,Phone Screen,2024-08-06,0
1502,1018,SWE I,Seattle,Agency,Applied,2024-06-07,0
1502,1018,SWE I,Seattle,Agency,Phone Screen,2024-06-08,0
1502,1018,SWE I,Seattle,Agency,Hiring Manager,2024-06-11,1
1503,1018,PM,Seattle,Campus,Applied,2024-08-14,0
1503,1018,PM,Seattle,Campus,Phone Screen,2024-08-24,1
1503,1018,PM,Seattle,Campus,Hiring Manager,2024-09-01,1
1503,1018,PM,Seattle,Campus,Onsite,2024-09-04,0
1504,1018,Designer,New York,Career Site,Applied,2024-09-18,1
1504,1018,Designer,New York,Career Site,Phone Screen,2024-09-27,1
1504,1018,Designer,New York,Career Site,Hiring Manager,2024-09-24,0
1505,1018,SWE I,Menlo Park,Referral,Applied,2024-06-24,0
1505,1018,SWE I,Menlo Park,Referral,Phone Screen,2024-07-01,0
1505,1018,SWE I,Menlo Park,Referral,Hiring Manager,2024-06-26,1
1506,1018,SWE II,New York,Campus,Applied,2024-06-03,0
1507,1018,Data Analyst,Menlo Park,Referral,Applied,2024-07-22,0
1507,1018,Data Analyst,Menlo Park,Referral,Phone Screen,2024-07-31,1
1508,1018,PM,Austin,Referral,Applied,2024-06-25,0
1509,1019,SWE I,Remote,LinkedIn,Applied,2024-07-06,1
1509,1019,SWE I,Remote,LinkedIn,Phone Screen,2024-07-12,1
1509,1019,SWE I,Remote,LinkedIn,Hiring Manager,2024-07-14,1
1509,1019,SWE I,Remote,LinkedIn,Onsite,2024-07-15,0
1510,1019,SWE II,Seattle,Agency,Applied,2024-05-26,1
1510,1019,SWE II,Seattle,Agency,Phone Screen,2024-05-27,0
1511,1019,SWE I,New York,Career Site,Applied,2024-07-05,0
1511,1019,SWE I,New York,Career Site,Phone Screen,2024-07-09,0
1511,1019,SWE I,New York,Career Site,Hiring Manager,2024-07-09,0
1511,1019,SWE I,New York,Career Site,Onsite,2024-07-08,0
1511,1019,SWE I,New York,Career Site,Offer,2024-08-06,1
1511,1019,SWE I,New York,Career Site,Hired,2024-07-25,1
1512,1019,Designer,Austin,Agency,Applied,2024-07-15,1
1513,1019,Data Analyst,Menlo Park,Career Site,Applied,2024-08-06,1
1513,1019,Data Analyst,Menlo Park,Career Site,Phone Screen,2024-08-15,1
1514,1019,SWE I,Remote,LinkedIn,Applied,2024-07-25,1
1514,1019,SWE I,Remote,LinkedIn,Phone Screen,2024-07-29,1
1514,1019,SWE I,Remote,LinkedIn,Hiring Manager,2024-07-29,0
1515,1019,Data Analyst,Menlo Park,LinkedIn,Applied,2024-04-23,1
1516,1019,Designer,Seattle,Campus,Applied,2024-04-30,1
1516,1019,Designer,Seattle,Campus,Phone Screen,2024-05-07,1
1516,1019,Designer,Seattle,Campus,Hiring Manager,2024-05-18,1
1516,1019,Designer,Seattle,Campus,Onsite,2024-05-27,1
1516,1019,Designer,Seattle,Campus,Offer,2024-05-04,1
1517,1019,Data Analyst,Seattle,Career Site,Applied,2024-07-16,0
1517,1019,Data Analyst,Seattle,Career Site,Phone Screen,2024-07-20,0
1518,1019,Data Analyst,Menlo Park,LinkedIn,Applied,2024-05-07,1
1518,1019,Data Analyst,Menlo Park,LinkedIn,Phone Screen,2024-05-14,0
1519,1019,Data Analyst,Seattle,Campus,Applied,2024-07-23,1
1519,1019,Data Analyst,Seattle,Campus,Phone Screen,2024-07-29,0
1519,1019,Data Analyst,Seattle,Campus,Hiring Manager,2024-08-02,0
1519,1019,Data Analyst,Seattle,Campus,Onsite,2024-07-29,0
1519,1019,Data Analyst,Seattle,Campus,Offer,2024-08-20,0
1520,1019,SWE II,Seattle,Career Site,Applied,2024-06-27,0
1521,1019,SWE II,Austin,LinkedIn,Applied,2024-04-25,1
1521,1019,SWE II,Austin,LinkedIn,Phone Screen,2024-05-05,0
1521,1019,SWE II,Austin,LinkedIn,Hiring Manager,2024-05-13,0
1522,1019,Designer,Austin,Referral,Applied,2024-05-04,1
1522,1019,Designer,Austin,Referral,Phone Screen,2024-05-08,0
1522,1019,Designer,Austin,Referral,Hiring Manager,2024-05-20,0
1523,1019,Data Analyst,Austin,Agency,Applied,2024-07-12,1
1524,1019,Designer,Menlo Park,Referral,Applied,2024-07-29,0
1524,1019,Designer,Menlo Park,Referral,Phone Screen,2024-08-04,1
1524,1019,Designer,Menlo Park,Referral,Hiring Manager,2024-08-02,1
1524,1019,Designer,Menlo Park,Referral,Onsite,2024-08-25,1
1524,1019,Designer,Menlo Park,Referral,Offer,2024-09-03,0
1525,1019,Designer,Menlo Park,Referral,Applied,2024-06-09,0
1526,1019,SWE I,Austin,Agency,Applied,2024-04-29,0
1527,1019,SWE II,Seattle,Career Site,Applied,2024-05-14,0
1528,1019,SWE II,New York,Campus,Applied,2024-06-17,1
1528,1019,SWE II,New York,Campus,Phone Screen,2024-06-18,0
1528,1019,SWE II,New York,Campus,Hiring Manager,2024-06-21,0
1529,1019,PM,Menlo Park,Agency,Applied,2024-07-31,1
1529,1019,PM,Menlo Park,Agency,Phone Screen,2024-08-07,0
1530,1019,Designer,Menlo Park,LinkedIn,Applied,2024-08-03,0
1530,1019,Designer,Menlo Park,LinkedIn,Phone Screen,2024-08-07,1
1531,1019,SWE I,Austin,Referral,Applied,2024-05-12,0
1532,1019,Designer,Remote,Career Site,Applied,2024-07-03,0
1532,1019,Designer,Remote,Career Site,Phone Screen,2024-07-11,1
1532,1019,Designer,Remote,Career Site,Hiring Manager,2024-07-09,1
1532,1019,Designer,Remote,Career Site,Onsite,2024-07-12,1
1533,1019,PM,Remote,Referral,Applied,2024-07-28,0
1533,1019,PM,Remote,Referral,Phone Screen,2024-08-03,1
1533,1019,PM,Remote,Referral,Hiring Manager,2024-08-17,0
1533,1019,PM,Remote,Referral,Onsite,2024-08-06,0
1534,1019,Designer,Menlo Park,LinkedIn,Applied,2024-04-25,1
1534,1019,Designer,Menlo Park,LinkedIn,Phone Screen,2024-05-03,1
1535,1019,Data Analyst,New York,LinkedIn,Applied,2024-05-19,0
1535,1019,Data Analyst,New York,LinkedIn,Phone Screen,2024-05-22,0
1535,1019,Data Analyst,New York,LinkedIn,Hiring Manager,2024-06-04,1
1536,1019,SWE I,New York,Agency,Applied,2024-05-15,1
1536,1019,SWE I,New York,Agency,Phone Screen,2024-05-25,1
1537,1019,SWE I,Remote,LinkedIn,Applied,2024-05-06,1
1538,1019,SWE II,Austin,Career Site,Applied,2024-06-01,0
1538,1019,SWE II,Austin,Career Site,Phone Screen,2024-06-10,1
1539,1019,Designer,Austin,Agency,Applied,2024-07-26,0
1539,1019,Designer,Austin,Agency,Phone Screen,2024-08-02,0
1539,1019,Designer,Austin,Agency,Hiring Manager,2024-08-13,0
1540,1019,PM,Austin,Career Site,Applied,2024-06-26,1
1540,1019,PM,Austin,Career Site,Phone Screen,2024-06-28,0
1541,1019,Designer,Seattle,Agency,Applied,2024-08-13,1
1541,1019,Designer,Seattle,Agency,Phone Screen,2024-08-18,0
1542,1019,Designer,Austin,Campus,Applied,2024-07-21,1
1543,1019,Designer,Austin,Campus,Applied,2024-06-09,1
1543,1019,Designer,Austin,Campus,Phone Screen,2024-06-15,1
1543,1019,Designer,Austin,Campus,Hiring Manager,2024-06-19,1
1543,1019,Designer,Austin,Campus,Onsite,2024-06-15,0
1544,1019,PM,Remote,Career Site,Applied,2024-08-16,1
1544,1019,PM,Remote,Career Site,Phone Screen,2024-08-26,0
1544,1019,PM,Remote,Career Site,Hiring Manager,2024-08-22,1
1544,1019,PM,Remote,Career Site,Onsite,2024-08-19,1
1545,1019,Designer,Remote,Agency,Applied,2024-07-16,0
1545,1019,Designer,Remote,Agency,Phone Screen,2024-07-23,1
1545,1019,Designer,Remote,Agency,Hiring Manager,2024-08-05,1
1545,1019,Designer,Remote,Agency,Onsite,2024-08-15,1
1546,1019,PM,Menlo Park,Campus,Applied,2024-05-11,0
1547,1019,Designer,New York,Campus,Applied,2024-08-18,1
1547,1019,Designer,New York,Campus,Phone Screen,2024-08-25,0
1548,1019,Data Analyst,Austin,Campus,Applied,2024-06-28,0
1548,1019,Data Analyst,Austin,Campus,Phone Screen,2024-07-02,1
1548,1019,Data Analyst,Austin,Campus,Hiring Manager,2024-07-12,0
1548,1019,Data Analyst,Austin,Campus,Onsite,2024-07-16,0
1548,1019,Data Analyst,Austin,Campus,Offer,2024-07-26,1
1548,1019,Data Analyst,Austin,Campus,Hired,2024-07-18,0
1549,1019,Designer,Remote,Campus,Applied,2024-07-14,1
1550,1019,Data Analyst,Austin,Career Site,Applied,2024-04-21,1
1550,1019,Data Analyst,Austin,Career Site,Phone Screen,2024-04-29,0
1550,1019,Data Analyst,Austin,Career Site,Hiring Manager,2024-04-29,0
1551,1019,SWE I,Austin,LinkedIn,Applied,2024-07-02,1
1551,1019,SWE I,Austin,LinkedIn,Phone Screen,2024-07-11,1
1551,1019,SWE I,Austin,LinkedIn,Hiring Manager,2024-07-10,0
1551,1019,SWE I,Austin,LinkedIn,Onsite,2024-08-01,1
1551,1019,SWE I,Austin,LinkedIn,Offer,2024-07-06,1
1552,1019,PM,Menlo Park,LinkedIn,Applied,2024-07-29,1
1552,1019,PM,Menlo Park,LinkedIn,Phone Screen,2024-07-30,1
1552,1019,PM,Menlo Park,LinkedIn,Hiring Manager,2024-08-02,1
1553,1019,PM,Austin,Agency,Applied,2024-05-30,1
1554,1019,Data Analyst,Remote,Agency,Applied,2024-07-05,1
1554,1019,Data Analyst,Remote,Agency,Phone Screen,2024-07-14,1
1554,1019,Data Analyst,Remote,Agency,Hiring Manager,2024-07-09,1
1555,1019,Designer,Austin,Referral,Applied,2024-08-03,0
1555,1019,Designer,Austin,Referral,Phone Screen,2024-08-12,1
1555,1019,Designer,Austin,Referral,Hiring Manager,2024-08-09,0
1555,1019,Designer,Austin,Referral,Onsite,2024-08-24,1
1555,1019,Designer,Austin,Referral,Offer,2024-08-23,0
1556,1019,Designer,New York,Referral,Applied,2024-06-05,1
1557,1019,Data Analyst,Austin,Career Site,Applied,2024-07-23,1
1557,1019,Data Analyst,Austin,Career Site,Phone Screen,2024-08-02,1
1558,1019,Data Analyst,Seattle,Referral,Applied,2024-05-11,1
1558,1019,Data Analyst,Seattle,Referral,Phone Screen,2024-05-12,1
1559,1019,Data Analyst,Remote,Campus,Applied,2024-07-31,0
1560,1019,Designer,Austin,Campus,Applied,2024-08-06,0
1560,1019,Designer,Austin,Campus,Phone Screen,2024-08-13,1
1561,1019,Data Analyst,Menlo Park,Agency,Applied,2024-05-13,0
1561,1019,Data Analyst,Menlo Park,Agency,Phone Screen,2024-05-23,1
1561,1019,Data Analyst,Menlo Park,Agency,Hiring Manager,2024-05-31,1
1562,1019,Designer,Menlo Park,Referral,Applied,2024-04-29,0
1562,1019,Designer,Menlo Park,Referral,Phone Screen,2024-05-08,0
1562,1019,Designer,Menlo Park,Referral,Hiring Manager,2024-05-01,1
1562,1019,Designer,Menlo Park,Referral,Onsite,2024-05-17,0
1563,1019,Data Analyst,New York,Campus,Applied,2024-06-13,1
1563,1019,Data Analyst,New York,Campus,Phone Screen,2024-06-18,1
1563,1019,Data Analyst,New York,Campus,Hiring Manager,2024-06-23,1
1564,1019,PM,New York,Campus,Applied,2024-06-05,0
1564,1019,PM,New York,Campus,Phone Screen,2024-06-11,1
1564,1019,PM,New York,Campus,Hiring Manager,2024-06-25,0
1564,1019,PM,New York,Campus,Onsite,2024-06-17,1
1564,1019,PM,New York,Campus,Offer,2024-06-09,0
1564,1019,PM,New York,Campus,Hired,2024-07-20,0
1565,1019,PM,New York,Campus,Applied,2024-04-23,0
1565,1019,PM,New York,Campus,Phone Screen,2024-04-27,0
1565,1019,PM,New York,Campus,Hiring Manager,2024-05-05,1
1566,1019,PM,Remote,Career Site,Applied,2024-05-30,1
1567,1019,Data Analyst,Remote,LinkedIn,Applied,2024-06-17,1
1568,1019,Designer,New York,LinkedIn,Applied,2024-04-23,0
1569,1019,Data Analyst,Austin,Career Site,Applied,2024-08-04,1
1569,1019,Data Analyst,Austin,Career Site,Phone Screen,2024-08-06,0
1569,1019,Data Analyst,Austin,Career Site,Hiring Manager,2024-08-08,0
1570,1019,PM,New York,Campus,Applied,2024-05-22,1
1570,1019,PM,New York,Campus,Phone Screen,2024-05-23,0
1570,1019,PM,New York,Campus,Hiring Manager,2024-06-07,1
1571,1019,Data Analyst,New York,Campus,Applied,2024-07-25,0
1572,1019,Data Analyst,Seattle,Campus,Applied,2024-06-18,1
1572,1019,Data Analyst,Seattle,Campus,Phone Screen,2024-06-20,1
1572,1019,Data Analyst,Seattle,Campus,Hiring Manager,2024-06-28,0
1573,1019,SWE I,Seattle,Campus,Applied,2024-06-17,0
1573,1019,SWE I,Seattle,Campus,Phone Screen,2024-06-25,1
1574,1019,PM,Seattle,Agency,Applied,2024-06-08,0
1574,1019,PM,Seattle,Agency,Phone Screen,2024-06-12,0
1574,1019,PM,Seattle,Agency,Hiring Manager,2024-06-10,0
1574,1019,PM,Seattle,Agency,Onsite,2024-06-11,0
1574,1019,PM,Seattle,Agency,Offer,2024-06-16,1
1574,1019,PM,Seattle,Agency,Hired,2024-06-13,0
1575,1019,Data Analyst,Seattle,Campus,Applied,2024-05-24,0
1576,1019,Data Analyst,Seattle,Career Site,Applied,2024-05-11,0
1576,1019,Data Analyst,Seattle,Career Site,Phone Screen,2024-05-18,1
1576,1019,Data Analyst,Seattle,Career Site,Hiring Manager,2024-05-25,0
1576,1019,Data Analyst,Seattle,Career Site,Onsite,2024-06-07,0
1576,1019,Data Analyst,Seattle,Career Site,Offer,2024-05-31,1
1576,1019,Data Analyst,Seattle,Career Site,Hired,2024-05-26,1
1577,1019,SWE I,Menlo Park,Career Site,Applied,2024-08-17,1
1577,1019,SWE I,Menlo Park,Career Site,Phone Screen,2024-08-19,1
1577,1019,SWE I,Menlo Park,Career Site,Hiring Manager,2024-08-31,1
1578,1019,Designer,Remote,Agency,Applied,2024-08-09,1
1579,1019,SWE II,Austin,Agency,Applied,2024-08-11,1
1579,1019,SWE II,Austin,Agency,Phone Screen,2024-08-12,0
1579,1019,SWE II,Austin,Agency,Hiring Manager,2024-08-19,0
1579,1019,SWE II,Austin,Agency,Onsite,2024-08-14,0
1580,1019,SWE I,Menlo Park,LinkedIn,Applied,2024-05-08,1
1580,1019,SWE I,Menlo Park,LinkedIn,Phone Screen,2024-05-16,0
1580,1019,SWE I,Menlo Park,LinkedIn,Hiring Manager,2024-05-18,1
1580,1019,SWE I,Menlo Park,LinkedIn,Onsite,2024-05-29,1
1581,1019,PM,New York,Career Site,Applied,2024-05-11,0
1582,1019,SWE II,Seattle,Referral,Applied,2024-06-26,1
1583,1020,PM,Menlo Park,LinkedIn,Applied,2024-07-17,0
1584,1020,Data Analyst,Remote,Referral,Applied,2024-05-03,0
1584,1020,Data Analyst,Remote,Referral,Phone Screen,2024-05-09,1
1584,1020,Data Analyst,Remote,Referral,Hiring Manager,2024-05-17,0
1584,1020,Data Analyst,Remote,Referral,Onsite,2024-05-09,1
1585,1020,SWE II,Remote,Career Site,Applied,2024-05-14,1
1585,1020,SWE II,Remote,Career Site,Phone Screen,2024-05-23,0
1585,1020,SWE II,Remote,Career Site,Hiring Manager,2024-05-18,0
1585,1020,SWE II,Remote,Career Site,Onsite,2024-06-04,1
1585,1020,SWE II,Remote,Career Site,Offer,2024-06-19,1
1585,1020,SWE II,Remote,Career Site,Hired,2024-06-23,1
1586,1020,SWE I,Austin,Referral,Applied,2024-06-20,1
1586,1020,SWE I,Austin,Referral,Phone Screen,2024-06-29,1
1587,1020,SWE I,Menlo Park,LinkedIn,Applied,2024-05-29,1
1587,1020,SWE I,Menlo Park,LinkedIn,Phone Screen,2024-06-05,1
1587,1020,SWE I,Menlo Park,LinkedIn,Hiring Manager,2024-06-04,0
1588,1020,PM,Seattle,LinkedIn,Applied,2024-08-14,0
1589,1020,PM,Austin,Agency,Applied,2024-05-06,0
1589,1020,PM,Austin,Agency,Phone Screen,2024-05-08,0
1590,1020,SWE I,Seattle,LinkedIn,Applied,2024-05-22,0
1590,1020,SWE I,Seattle,LinkedIn,Phone Screen,2024-05-30,0
1591,1020,PM,Menlo Park,Campus,Applied,2024-08-05,1
1592,1020,Designer,Seattle,Agency,Applied,2024-06-15,0
1593,1020,SWE I,Menlo Park,Agency,Applied,2024-08-19,1
1593,1020,SWE I,Menlo Park,Agency,Phone Screen,2024-08-22,0
1593,1020,SWE I,Menlo Park,Agency,Hiring Manager,2024-09-08,0
1594,1020,SWE I,New York,Agency,Applied,2024-05-29,1
1594,1020,SWE I,New York,Agency,Phone Screen,2024-05-31,0
1594,1020,SWE I,New York,Agency,Hiring Manager,2024-06-18,1
1594,1020,SWE I,New York,Agency,Onsite,2024-06-13,1
1595,1020,Data Analyst,Menlo Park,Career Site,Applied,2024-06-26,0
1595,1020,Data Analyst,Menlo Park,Career Site,Phone Screen,2024-07-04,1
1595,1020,Data Analyst,Menlo Park,Career Site,Hiring Manager,2024-07-06,0
1596,1020,Data Analyst,Seattle,Agency,Applied,2024-06-12,1
1597,1020,PM,New York,Career Site,Applied,2024-07-08,1
1598,1020,Designer,Menlo Park,Referral,Applied,2024-06-08,0
1598,1020,Designer,Menlo Park,Referral,Phone Screen,2024-06-09,0
1599,1020,SWE II,New York,Campus,Applied,2024-05-14,0
1599,1020,SWE II,New York,Campus,Phone Screen,2024-05-20,0
1600,1020,PM,New York,LinkedIn,Applied,2024-05-27,0
1600,1020,PM,New York,LinkedIn,Phone Screen,2024-05-30,1
1601,1020,Designer,Austin,Career Site,Applied,2024-05-28,0
1601,1020,Designer,Austin,Career Site,Phone Screen,2024-06-02,0
1601,1020,Designer,Austin,Career Site,Hiring Manager,2024-06-01,1
1602,1020,SWE I,Seattle,Agency,Applied,2024-08-06,0
1603,1020,PM,Seattle,Referral,Applied,2024-06-14,0
1603,1020,PM,Seattle,Referral,Phone Screen,2024-06-22,1
1604,1020,Data Analyst,New York,Career Site,Applied,2024-08-21,1
1604,1020,Data Analyst,New York,Career Site,Phone Screen,2024-08-22,0
1604,1020,Data Analyst,New York,Career Site,Hiring Manager,2024-08-31,1
1605,1020,SWE II,Seattle,Referral,Applied,2024-08-20,1
1606,1020,SWE I,Seattle,Agency,Applied,2024-07-01,0
1607,1020,Data Analyst,Menlo Park,Referral,Applied,2024-08-18,0
1608,1020,PM,Seattle,Agency,Applied,2024-05-25,1
1609,1020,PM,Menlo Park,Campus,Applied,2024-06-28,0
1609,1020,PM,Menlo Park,Campus,Phone Screen,2024-07-06,0
1609,1020,PM,Menlo Park,Campus,Hiring Manager,2024-07-06,0
1609,1020,PM,Menlo Park,Campus,Onsite,2024-07-13,1
1609,1020,PM,Menlo Park,Campus,Offer,2024-08-07,0
1610,1020,SWE II,Menlo Park,Career Site,Applied,2024-06-03,0
1610,1020,SWE II,Menlo Park,Career Site,Phone Screen,2024-06-08,1
1611,1020,Designer,Menlo Park,LinkedIn,Applied,2024-05-14,1
1612,1020,Designer,Austin,LinkedIn,Applied,2024-05-01,1
1612,1020,Designer,Austin,LinkedIn,Phone Screen,2024-05-10,1
1612,1020,Designer,Austin,LinkedIn,Hiring Manager,2024-05-15,0
1612,1020,Designer,Austin,LinkedIn,Onsite,2024-05-16,0
1612,1020,Designer,Austin,LinkedIn,Offer,2024-06-06,0
1613,1020,PM,Austin,Campus,Applied,2024-08-10,1
1614,1020,SWE I,Menlo Park,Career Site,Applied,2024-07-20,1
1614,1020,SWE I,Menlo Park,Career Site,Phone Screen,2024-07-29,0
1614,1020,SWE I,Menlo Park,Career Site,Hiring Manager,2024-08-01,1
1614,1020,SWE I,Menlo Park,Career Site,Onsite,2024-08-19,0
1614,1020,SWE I,Menlo Park,Career Site,Offer,2024-08-21,0
1615,1020,Designer,Austin,Career Site,Applied,2024-06-10,1
1615,1020,Designer,Austin,Career Site,Phone Screen,2024-06-15,0
1615,1020,Designer,Austin,Career Site,Hiring Manager,2024-06-18,1
1616,1020,SWE I,Austin,Referral,Applied,2024-07-09,0
1616,1020,SWE I,Austin,Referral,Phone Screen,2024-07-12,0
1616,1020,SWE I,Austin,Referral,Hiring Manager,2024-07-17,1
1617,1020,PM,Menlo Park,Career Site,Applied,2024-04-29,0
1617,1020,PM,Menlo Park,Career Site,Phone Screen,2024-04-30,1
1617,1020,PM,Menlo Park,Career Site,Hiring Manager,2024-05-19,1
1617,1020,PM,Menlo Park,Career Site,Onsite,2024-05-29,1
1618,1020,SWE I,Austin,Career Site,Applied,2024-07-19,1
1618,1020,SWE I,Austin,Career Site,Phone Screen,2024-07-25,0
1619,1020,Data Analyst,Remote,Agency,Applied,2024-07-17,1
1619,1020,Data Analyst,Remote,Agency,Phone Screen,2024-07-27,0
1620,1020,SWE I,Seattle,Referral,Applied,2024-06-05,0
1620,1020,SWE I,Seattle,Referral,Phone Screen,2024-06-06,1
1621,1020,Designer,Remote,Campus,Applied,2024-08-05,0
1622,1020,PM,Seattle,LinkedIn,Applied,2024-06-18,0
1622,1020,PM,Seattle,LinkedIn,Phone Screen,2024-06-27,1
1622,1020,PM,Seattle,LinkedIn,Hiring Manager,2024-06-22,1
1623,1020,PM,New York,Career Site,Applied,2024-05-10,0
1623,1020,PM,New York,Career Site,Phone Screen,2024-05-19,1
1623,1020,PM,New York,Career Site,Hiring Manager,2024-05-26,0
1623,1020,PM,New York,Career Site,Onsite,2024-05-28,0
1623,1020,PM,New York,Career Site,Offer,2024-05-30,1
1623,1020,PM,New York,Career Site,Hired,2024-06-24,0
1624,1020,SWE II,Seattle,Referral,Applied,2024-08-08,0
1624,1020,SWE II,Seattle,Referral,Phone Screen,2024-08-10,0
1625,1020,Data Analyst,New York,Campus,Applied,2024-04-30,1
1625,1020,Data Analyst,New York,Campus,Phone Screen,2024-05-09,1
1625,1020,Data Analyst,New York,Campus,Hiring Manager,2024-05-20,1
1626,1020,PM,Menlo Park,LinkedIn,Applied,2024-08-09,0
1626,1020,PM,Menlo Park,LinkedIn,Phone Screen,2024-08-15,1
1626,1020,PM,Menlo Park,LinkedIn,Hiring Manager,2024-08-13,0
1627,1020,SWE II,Remote,Agency,Applied,2024-06-07,1
1627,1020,SWE II,Remote,Agency,Phone Screen,2024-06-15,1
1627,1020,SWE II,Remote,Agency,Hiring Manager,2024-06-17,1
1628,1020,SWE I,Menlo Park,LinkedIn,Applied,2024-07-21,0
1628,1020,SWE I,Menlo Park,LinkedIn,Phone Screen,2024-07-26,1
1629,1020,Designer,Remote,Campus,Applied,2024-06-19,0
1629,1020,Designer,Remote,Campus,Phone Screen,2024-06-23,1
1629,1020,Designer,Remote,Campus,Hiring Manager,2024-07-09,0
1630,1020,SWE II,Remote,LinkedIn,Applied,2024-07-31,1
1630,1020,SWE II,Remote,LinkedIn,Phone Screen,2024-08-02,1
